,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,H_ROUND,H_TP3,H_TP5,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_T_pnt,H_Av_Pnt_H,H_Av_pnt_A,H_Av_T_pnt,A_ROUND,A_TP3,A_TP5,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_T_pnt,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_Av_T_pnt,DIFF_TP,DIFF_HP-AP,SUMM_HGSH+HGSH+AGRA,SUMM_HGRH+AGSA,SUMM_HTGS+ATGR,SUMM_HTGR+ATGS,DIFF_L3MP,DIFF_L5MP,DIFF_av_TP,DIFF_av_HP-AP,SUMM_av_HGSH+AGRA,SUMM_av_HGRH+AGSA,SUMM_av_HTGS+ATGR,SUMM_av_HTGR+ATGS,Goal/No_Goal,Over2.5/Under2.5,Over1.5/Under1.5
10,06/08/16,Mouscron,Charleroi,0.0,1.0,A,2016/2017,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,-3.0,0.0,1.0,2.0,1.0,3.0,-3.0,-3.0,-3.0,0.0,1.0,2.0,1.0,3.0,0,0,0
11,06/08/16,Standard,St Truiden,2.0,0.0,H,2016/2017,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,-2.0,0.0,0.0,0.0,2.0,3.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,2.0,3.0,0,0,1
12,06/08/16,Waasland-Beveren,Waregem,0.0,2.0,A,2016/2017,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,4.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,4.0,0,0,1
13,07/08/16,Anderlecht,Kortrijk,5.0,1.0,H,2016/2017,2.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1,1,1
14,07/08/16,Gent,Genk,1.0,0.0,H,2016/2017,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,3.0,-2.0,0.0,0.0,0.0,2.0,3.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,2.0,3.0,0,0,0
15,07/08/16,Lokeren,Westerlo,3.0,0.0,H,2016/2017,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,3.0,0,1,1
16,12/08/16,St Truiden,Anderlecht,0.0,0.0,D,2016/2017,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.5,1.0,3.0,0.0,3.0,3.0,0.0,1.5,3.0,3.0,3.0,5.0,2.0,1.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0,3.5,1.0,3.0,3.0,6.0,3.0,3.0,3.0,-3.0,0.0,2.0,2.0,3.0,9.0,-3.0,-3.0,-1.5,0.0,2.0,2.0,1.5,4.5,0,0,0
17,13/08/16,Charleroi,Gent,1.0,1.0,D,2016/2017,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.5,1.0,1,0,1
18,13/08/16,Genk,Waasland-Beveren,2.0,2.0,D,2016/2017,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,1.5,3.0,3.0,1.0,2.5,1.0,1,1,1
19,13/08/16,Mechelen,Kortrijk,0.0,0.0,D,2016/2017,3.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,1.5,3.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.5,2.0,0.0,5.0,3.0,8.0,4.0,3.0,3.0,1.0,0.0,5.0,3.0,4.0,2.0,0,0,0
20,13/08/16,Westerlo,Eupen,1.0,2.0,A,2016/2017,3.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,5.0,2.0,0.0,2.0,3.0,1.0,2.5,1.0,0.0,1.0,1.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,7.0,5.0,0.0,0.0,0.5,1.0,5.0,2.0,3.5,2.5,1,1,1
21,14/08/16,Club Brugge,Lokeren,1.0,0.0,H,2016/2017,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,3.0,3.0,0.0,1.5,1.5,3.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.5,0.5,3.0,0.0,3.0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,3.0,4.0,-3.0,-3.0,0.0,0.0,1.0,0.0,1.5,2.0,0,0,0
22,14/08/16,Oostende,Mouscron,2.0,1.0,H,2016/2017,3.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,1.5,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.5,0.0,1.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,3.0,3.0,3.0,1.5,3.0,1.0,0.0,2.5,1.5,1,1,1
23,14/08/16,Waregem,Standard,1.0,0.0,H,2016/2017,3.0,3.0,3.0,3.0,2.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,2.5,0.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,2.0,7.0,4.0,0.0,0.0,1.0,2.0,5.0,2.0,3.5,2.0,0,0,0
24,19/08/16,Standard,Charleroi,0.0,0.0,D,2016/2017,4.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,0.0,1.5,1.33333333333,1.0,3.0,1.0,4.0,3.0,0.5,1.33333333333,4.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.5,0.0,1.0,0.333333333333,4.0,3.0,7.0,2.0,3.0,2.33333333333,-3.0,0.0,2.0,1.0,5.0,6.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,1.66666666667,2.0,0,0,0
25,20/08/16,Kortrijk,Club Brugge,2.0,1.0,H,2016/2017,4.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,0.5,1.0,2.5,0.666666666667,2.0,1.0,1.0,2.0,1.0,0.5,0.666666666667,4.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.5,1.0,0.333333333333,3.0,3.0,6.0,3.0,1.5,2.0,-4.0,-2.0,2.0,3.0,3.0,9.0,-2.0,-2.0,-1.33333333333,-0.5,1.5,2.0,1.0,3.0,1,1,1
26,20/08/16,Mouscron,St Truiden,2.0,1.0,H,2016/2017,4.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,5.0,0.5,1.0,1.5,2.0,0.666666666667,1.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,2.0,0.333333333333,0.666666666667,4.0,0.0,4.0,2.0,0.0,1.33333333333,-4.0,0.0,3.0,3.0,4.0,6.0,-1.0,-1.0,-1.33333333333,0.0,2.5,1.5,1.33333333333,2.0,1,1,1
27,20/08/16,Waasland-Beveren,Mechelen,2.0,2.0,D,2016/2017,4.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,5.0,0.0,1.0,2.0,1.5,0.666666666667,1.66666666667,0.0,1.0,1.0,0.0,0.5,0.333333333333,4.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.666666666667,0.666666666667,1.0,3.0,4.0,0.5,3.0,1.33333333333,-3.0,-3.0,0.0,4.0,4.0,7.0,0.0,0.0,-1.0,-3.0,0.0,4.0,1.33333333333,2.33333333333,1,1,1
28,20/08/16,Waregem,Oostende,1.0,1.0,D,2016/2017,4.0,3.0,3.0,4.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,3.0,9.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,1.5,1.0,0.5,2.0,1.33333333333,1.0,6.0,0.0,6.0,3.0,0.0,2.0,3.0,6.0,6.0,1.0,9.0,4.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,1.33333333333,1,0,1
29,21/08/16,Eupen,Anderlecht,2.0,2.0,D,2016/2017,4.0,3.0,3.0,0.0,2.0,2.0,4.0,2.0,6.0,0.0,1.0,2.0,2.0,0.666666666667,2.0,0.0,3.0,3.0,0.0,1.5,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,7.0,2.0,5.0,1.0,1.0,0.5,2.33333333333,0.666666666667,3.0,4.0,7.0,3.0,2.0,2.33333333333,-4.0,-4.0,1.0,4.0,4.0,13.0,2.0,2.0,-1.33333333333,-2.0,0.5,3.0,1.33333333333,4.33333333333,1,1,1
30,21/08/16,Gent,Westerlo,4.0,2.0,H,2016/2017,4.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.666666666667,3.0,2.0,5.0,3.0,1.0,1.66666666667,4.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,7.0,1.5,0.0,2.0,3.0,1.0,2.33333333333,1.0,0.0,1.0,0.5,0.0,0.333333333333,4.0,3.0,4.0,0.0,10.0,5.0,1.0,1.0,1.33333333333,3.0,4.0,0.0,3.33333333333,1.66666666667,1,1,1
31,21/08/16,Lokeren,Genk,0.0,3.0,A,2016/2017,4.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.666666666667,3.0,0.0,3.0,3.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,3.0,1.0,4.0,4.0,2.0,0.0,1.5,1.0,1.33333333333,1.33333333333,4.0,0.0,4.0,2.0,0.0,1.33333333333,-1.0,3.0,4.0,0.0,7.0,6.0,-1.0,-1.0,-0.333333333333,3.0,4.0,0.0,2.33333333333,2.0,0,1,1
32,26/08/16,Charleroi,Eupen,3.0,2.0,H,2016/2017,5.0,5.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.5,0.5,0.0,0.75,0.25,4.0,4.0,8.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,0.5,1.5,1.0,4.0,1.0,6.0,3.0,11.0,5.0,1.0,0.0,1.0,0.5,3.0,1.5,2.75,1.25,1,1,1
33,27/08/16,Lokeren,Mouscron,2.0,1.0,H,2016/2017,5.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,1.5,0.0,1.5,1.0,0.75,1.25,3.0,0.0,3.0,1.5,0.0,0.75,5.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,6.0,1.0,1.0,1.33333333333,2.0,1.0,1.5,3.0,0.0,3.0,1.0,0.0,0.75,0.0,3.0,5.0,4.0,9.0,9.0,0.0,-3.0,0.0,1.5,3.5,2.5,2.25,2.25,1,1,1
34,27/08/16,Oostende,Waasland-Beveren,2.0,1.0,H,2016/2017,5.0,7.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,1.5,1.0,0.5,1.5,1.25,1.0,6.0,1.0,7.0,3.0,0.5,1.75,5.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,7.0,1.0,1.0,2.0,1.5,1.0,1.75,1.0,1.0,2.0,0.5,0.5,0.5,5.0,5.0,6.0,3.0,12.0,8.0,5.0,0.0,1.25,2.5,3.0,1.5,3.0,2.0,1,1,1
35,27/08/16,St Truiden,Kortrijk,1.0,2.0,A,2016/2017,5.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,0.5,0.5,0.0,2.0,0.5,1.0,4.0,0.0,4.0,2.0,0.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,7.0,1.5,0.5,1.0,2.5,1.0,1.75,4.0,1.0,5.0,2.0,0.5,1.25,-1.0,3.0,6.0,1.0,9.0,8.0,-3.0,-3.0,-0.25,1.5,3.0,0.5,2.25,2.0,1,1,1
36,27/08/16,Westerlo,Mechelen,1.0,2.0,A,2016/2017,5.0,0.0,0.0,3.0,2.0,4.0,7.0,5.0,11.0,1.5,1.0,2.0,3.5,1.25,2.75,1.0,0.0,1.0,0.5,0.0,0.25,5.0,5.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.5,2.0,1.25,-4.0,-3.0,5.0,8.0,9.0,15.0,-5.0,-1.0,-1.0,-1.5,2.5,4.0,2.25,3.75,1,1,1
37,28/08/16,Anderlecht,Gent,2.0,2.0,D,2016/2017,5.0,5.0,1.0,5.0,4.0,1.0,3.0,9.0,4.0,5.0,1.33333333333,1.0,1.0,2.25,1.0,3.0,5.0,8.0,3.0,1.66666666667,2.0,5.0,7.0,3.0,5.0,2.0,2.0,2.0,7.0,4.0,2.5,1.0,1.0,1.0,1.75,1.0,6.0,2.0,8.0,3.0,1.0,2.0,0.0,1.0,7.0,3.0,13.0,11.0,-2.0,-2.0,0.0,2.0,6.0,2.0,3.25,2.75,1,1,1
38,28/08/16,Club Brugge,Standard,2.0,2.0,D,2016/2017,5.0,3.0,0.0,1.0,3.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.75,3.0,3.0,6.0,3.0,1.0,1.5,5.0,4.0,1.0,2.0,2.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,1.5,1.0,0.75,4.0,1.0,5.0,2.0,0.5,1.25,1.0,2.0,4.0,2.0,7.0,7.0,-1.0,-1.0,0.25,2.5,2.5,1.0,1.75,1.75,1,1,1
39,28/08/16,Genk,Waregem,1.0,0.0,H,2016/2017,5.0,4.0,3.0,4.0,3.0,3.0,1.0,7.0,4.0,2.0,1.5,1.5,0.5,1.75,1.0,4.0,3.0,7.0,2.0,1.5,1.75,5.0,7.0,1.0,5.0,2.0,1.0,0.0,7.0,1.0,1.66666666667,2.0,0.333333333333,0.0,1.75,0.25,7.0,3.0,10.0,2.33333333333,3.0,2.5,-3.0,1.0,4.0,5.0,8.0,11.0,-3.0,2.0,-0.75,-1.0,2.0,3.5,2.0,2.75,0,0,0
40,09/09/16,Waasland-Beveren,Club Brugge,1.0,0.0,H,2016/2017,6.0,2.0,0.0,2.0,3.0,4.0,5.0,5.0,9.0,1.0,1.0,2.0,1.66666666667,1.0,1.8,1.0,1.0,2.0,0.5,0.333333333333,0.4,6.0,4.0,1.0,3.0,3.0,2.0,3.0,6.0,5.0,1.5,1.0,1.0,1.0,1.2,1.0,4.0,3.0,7.0,2.0,1.0,1.4,-5.0,-2.0,5.0,7.0,10.0,15.0,-2.0,-1.0,-1.0,-0.5,2.0,3.0,2.0,3.0,0,0,0
41,10/09/16,Eupen,Oostende,2.0,1.0,H,2016/2017,6.0,4.0,0.0,2.0,4.0,4.0,7.0,6.0,11.0,1.0,1.33333333333,2.0,2.33333333333,1.2,2.2,1.0,3.0,4.0,0.5,1.0,0.8,6.0,7.0,3.0,5.0,2.0,2.0,3.0,7.0,5.0,1.66666666667,1.0,0.666666666667,1.5,1.4,1.0,9.0,1.0,10.0,3.0,0.5,2.0,-6.0,0.0,5.0,6.0,11.0,18.0,-3.0,-3.0,-1.2,0.0,2.5,3.0,2.2,3.6,1,1,1
42,10/09/16,Kortrijk,Westerlo,4.0,1.0,H,2016/2017,6.0,7.0,3.0,3.0,3.0,2.0,6.0,6.0,8.0,1.5,1.0,1.0,2.0,1.2,1.6,4.0,4.0,8.0,2.0,1.33333333333,1.6,6.0,0.0,0.0,4.0,2.0,6.0,7.0,6.0,13.0,1.33333333333,1.0,2.0,3.5,1.2,2.6,1.0,0.0,1.0,0.333333333333,0.0,0.2,7.0,4.0,10.0,4.0,19.0,14.0,7.0,3.0,1.4,2.0,5.0,2.0,3.8,2.8,1,1,1
43,10/09/16,Mechelen,St Truiden,2.0,0.0,H,2016/2017,6.0,5.0,3.0,0.0,6.0,2.0,3.0,6.0,5.0,0.0,2.0,1.0,1.0,1.2,1.0,1.0,7.0,8.0,0.5,2.33333333333,1.6,6.0,1.0,0.0,2.0,1.0,2.0,4.0,3.0,6.0,0.666666666667,0.5,0.666666666667,2.0,0.6,1.2,4.0,0.0,4.0,1.33333333333,0.0,0.8,4.0,1.0,4.0,3.0,12.0,8.0,4.0,3.0,0.8,0.5,2.0,1.5,2.4,1.6,0,0,1
44,10/09/16,Mouscron,Waregem,1.0,5.0,A,2016/2017,6.0,3.0,0.0,3.0,2.0,4.0,4.0,5.0,8.0,1.0,1.0,1.33333333333,2.0,1.0,1.6,3.0,0.0,3.0,1.0,0.0,0.6,6.0,4.0,0.0,5.0,2.0,1.0,1.0,7.0,2.0,1.66666666667,1.0,0.333333333333,0.5,1.4,0.4,7.0,3.0,10.0,2.33333333333,1.5,2.0,-7.0,0.0,4.0,6.0,7.0,15.0,-1.0,0.0,-1.4,-0.5,1.5,2.33333333333,1.4,3.0,1,1,1
45,11/09/16,Anderlecht,Charleroi,3.0,2.0,H,2016/2017,6.0,3.0,1.0,7.0,4.0,3.0,3.0,11.0,6.0,3.5,1.33333333333,1.5,1.0,2.2,1.2,4.0,5.0,9.0,2.0,1.66666666667,1.8,6.0,5.0,3.0,5.0,1.0,3.0,0.0,6.0,3.0,1.66666666667,0.5,1.0,0.0,1.2,0.6,7.0,4.0,11.0,2.33333333333,2.0,2.2,-2.0,0.0,7.0,4.0,14.0,12.0,-2.0,-2.0,-0.4,0.0,3.5,2.0,2.8,2.4,1,1,1
